memory_id,retrieval_count,positive_feedback_count,neutral_feedback_count,negative_feedback_count,average_utility,quality_score,quarantined,quarantine_reason,downgraded
M063663,1,0,1,0,0.0,0.5,False,,False
M059565,1,0,0,1,-1.0,0.4,False,,False
M046451,1,1,0,0,1.0,0.6,False,,False
M065203,1,0,0,1,-1.0,0.4,False,,False
M066385,1,1,0,0,1.0,0.6,False,,False
M001561,1,1,0,0,1.0,0.6,False,,False
M003370,1,1,0,0,1.0,0.6,False,,False
M003176,1,1,0,0,1.0,0.6,False,,False
M016290,1,1,0,0,1.0,0.6,False,,False
M001970,1,1,0,0,1.0,0.6,False,,False
M026145,1,0,1,0,0.0,0.5,False,,False
M088529,1,1,0,0,1.0,0.6,False,,False
M090640,1,0,1,0,0.0,0.5,False,,False
M018572,2,0,2,0,0.0,0.5,False,,False
M082724,2,0,0,2,-1.0,0.30000000000000004,False,,True
M052162,2,0,2,0,0.0,0.5,False,,False
M095667,1,0,0,1,-1.0,0.4,False,,False
M097498,2,2,0,0,1.0,0.7,False,,False
M050370,1,1,0,0,1.0,0.6,False,,False
M073983,1,1,0,0,1.0,0.6,False,,False
M002035,3,3,0,0,1.0,0.7999999999999999,False,,False
M002607,2,2,0,0,1.0,0.7,False,,False
M003192,1,1,0,0,1.0,0.6,False,,False
M001603,1,1,0,0,1.0,0.6,False,,False
M003925,1,1,0,0,1.0,0.6,False,,False
M059952,1,1,0,0,1.0,0.6,False,,False
M062145,2,2,0,0,1.0,0.7,False,,False
M049254,1,0,1,0,0.0,0.5,False,,False
M040763,2,0,2,0,0.0,0.5,False,,False
M050290,1,1,0,0,1.0,0.6,False,,False
M011272,1,0,0,1,-1.0,0.4,False,,False
M016299,1,1,0,0,1.0,0.6,False,,False
M020190,1,1,0,0,1.0,0.6,False,,False
M084606,1,1,0,0,1.0,0.6,False,,False
M084020,1,0,0,1,-1.0,0.4,False,,False
M074872,1,1,0,0,1.0,0.6,False,,False
M019070,1,0,1,0,0.0,0.5,False,,False
M044991,1,1,0,0,1.0,0.6,False,,False
M049168,1,1,0,0,1.0,0.6,False,,False
M043107,1,0,1,0,0.0,0.5,False,,False
M050088,1,0,1,0,0.0,0.5,False,,False
M052392,1,0,1,0,0.0,0.5,False,,False
M016191,1,0,0,1,-1.0,0.4,False,,False
M013518,1,0,0,1,-1.0,0.4,False,,False
M003461,1,0,1,0,0.0,0.5,False,,False
M028279,1,0,1,0,0.0,0.5,False,,False
M024557,1,0,1,0,0.0,0.5,False,,False
M048766,1,0,1,0,0.0,0.5,False,,False
M041461,1,0,1,0,0.0,0.5,False,,False
M003751,1,1,0,0,1.0,0.6,False,,False
M088431,1,1,0,0,1.0,0.6,False,,False
M051194,1,0,0,1,-1.0,0.4,False,,False
M020302,1,1,0,0,1.0,0.6,False,,False
M063056,1,0,1,0,0.0,0.5,False,,False
M032133,2,2,0,0,1.0,0.7,False,,False
M000460,1,0,1,0,0.0,0.5,False,,False
M077816,1,0,0,1,-1.0,0.4,False,,False
M079622,1,1,0,0,1.0,0.6,False,,False
M089121,1,0,1,0,0.0,0.5,False,,False
M073083,1,0,1,0,0.0,0.5,False,,False
M053478,1,1,0,0,1.0,0.6,False,,False
M079949,1,1,0,0,1.0,0.6,False,,False
M048147,1,0,1,0,0.0,0.5,False,,False
M020803,1,1,0,0,1.0,0.6,False,,False
M053474,2,0,2,0,0.0,0.5,False,,False
M011776,1,1,0,0,1.0,0.6,False,,False
M098401,1,1,0,0,1.0,0.6,False,,False
M086467,2,2,0,0,1.0,0.7,False,,False
M095978,1,1,0,0,1.0,0.6,False,,False
M087894,1,1,0,0,1.0,0.6,False,,False
M073049,1,1,0,0,1.0,0.6,False,,False
M073553,1,0,1,0,0.0,0.5,False,,False
M083360,1,1,0,0,1.0,0.6,False,,False
M049230,1,0,1,0,0.0,0.5,False,,False
M018559,1,0,1,0,0.0,0.5,False,,False
M065303,2,2,0,0,1.0,0.7,False,,False
M088559,1,1,0,0,1.0,0.6,False,,False
M057122,1,0,0,1,-1.0,0.4,False,,False
M045549,1,1,0,0,1.0,0.6,False,,False
M072300,2,2,0,0,1.0,0.7,False,,False
M050932,1,0,1,0,0.0,0.5,False,,False
M064018,1,1,0,0,1.0,0.6,False,,False
M086995,2,2,0,0,1.0,0.7,False,,False
M003036,1,0,1,0,0.0,0.5,False,,False
M043760,1,1,0,0,1.0,0.6,False,,False
M024631,1,1,0,0,1.0,0.6,False,,False
M004310,1,1,0,0,1.0,0.6,False,,False
M001811,1,1,0,0,1.0,0.6,False,,False
M038368,1,1,0,0,1.0,0.6,False,,False
M092601,2,2,0,0,1.0,0.7,False,,False
M038647,2,0,0,2,-1.0,0.30000000000000004,False,,True
M040804,1,1,0,0,1.0,0.6,False,,False
M028544,1,1,0,0,1.0,0.6,False,,False
M032531,1,1,0,0,1.0,0.6,False,,False
M024505,2,2,0,0,1.0,0.7,False,,False
M030801,1,1,0,0,1.0,0.6,False,,False
M030395,1,1,0,0,1.0,0.6,False,,False
M044836,1,0,1,0,0.0,0.5,False,,False
M075804,1,1,0,0,1.0,0.6,False,,False
M040799,1,1,0,0,1.0,0.6,False,,False
M043314,1,0,1,0,0.0,0.5,False,,False
M042370,1,0,1,0,0.0,0.5,False,,False
M056841,1,0,1,0,0.0,0.5,False,,False
M048984,1,0,1,0,0.0,0.5,False,,False
M090915,2,2,0,0,1.0,0.7,False,,False
M069308,1,1,0,0,1.0,0.6,False,,False
M061622,2,0,2,0,0.0,0.5,False,,False
M082471,1,1,0,0,1.0,0.6,False,,False
M062891,1,0,1,0,0.0,0.5,False,,False
M093330,1,1,0,0,1.0,0.6,False,,False
M071930,1,1,0,0,1.0,0.6,False,,False
M045431,1,1,0,0,1.0,0.6,False,,False
M007170,2,2,0,0,1.0,0.7,False,,False
M084484,2,2,0,0,1.0,0.7,False,,False
M049950,2,2,0,0,1.0,0.7,False,,False
M017371,2,0,2,0,0.0,0.5,False,,False
M050605,1,0,0,1,-1.0,0.4,False,,False
M059349,1,1,0,0,1.0,0.6,False,,False
M061524,1,1,0,0,1.0,0.6,False,,False
M093498,1,1,0,0,1.0,0.6,False,,False
M091507,1,1,0,0,1.0,0.6,False,,False
M025408,1,1,0,0,1.0,0.6,False,,False
M090300,1,1,0,0,1.0,0.6,False,,False
M046662,1,1,0,0,1.0,0.6,False,,False
M013828,1,1,0,0,1.0,0.6,False,,False
M006753,2,0,2,0,0.0,0.5,False,,False
M052964,2,2,0,0,1.0,0.7,False,,False
M037380,1,0,1,0,0.0,0.5,False,,False
M099396,1,0,1,0,0.0,0.5,False,,False
M086747,1,1,0,0,1.0,0.6,False,,False
M020534,1,1,0,0,1.0,0.6,False,,False
M057466,1,0,1,0,0.0,0.5,False,,False
M055848,1,1,0,0,1.0,0.6,False,,False
M055998,1,0,1,0,0.0,0.5,False,,False
M046117,2,2,0,0,1.0,0.7,False,,False
M028214,2,2,0,0,1.0,0.7,False,,False
M074143,2,0,2,0,0.0,0.5,False,,False
M040479,1,0,1,0,0.0,0.5,False,,False
M003510,1,0,1,0,0.0,0.5,False,,False
M040117,1,0,1,0,0.0,0.5,False,,False
M057580,1,0,0,1,-1.0,0.4,False,,False
M043215,1,1,0,0,1.0,0.6,False,,False
M079319,1,0,1,0,0.0,0.5,False,,False
M079592,1,1,0,0,1.0,0.6,False,,False
M069649,1,1,0,0,1.0,0.6,False,,False
M018661,1,1,0,0,1.0,0.6,False,,False
M079063,1,0,1,0,0.0,0.5,False,,False
M044217,1,0,0,1,-1.0,0.4,False,,False
M075195,1,0,1,0,0.0,0.5,False,,False
M080496,1,1,0,0,1.0,0.6,False,,False
M073314,1,1,0,0,1.0,0.6,False,,False
M046749,1,1,0,0,1.0,0.6,False,,False
M045632,1,1,0,0,1.0,0.6,False,,False
M087657,1,1,0,0,1.0,0.6,False,,False
M049188,1,0,1,0,0.0,0.5,False,,False
M005180,1,1,0,0,1.0,0.6,False,,False
M070839,1,1,0,0,1.0,0.6,False,,False
M095954,1,1,0,0,1.0,0.6,False,,False
M059993,1,0,1,0,0.0,0.5,False,,False
M057345,1,0,1,0,0.0,0.5,False,,False
M088895,2,0,2,0,0.0,0.5,False,,False
M080463,1,0,1,0,0.0,0.5,False,,False
M047238,1,1,0,0,1.0,0.6,False,,False
M063781,1,0,1,0,0.0,0.5,False,,False
M086271,2,0,2,0,0.0,0.5,False,,False
M007999,2,2,0,0,1.0,0.7,False,,False
M014012,2,2,0,0,1.0,0.7,False,,False
M077256,1,0,0,1,-1.0,0.4,False,,False
M014103,1,0,1,0,0.0,0.5,False,,False
M040366,1,0,1,0,0.0,0.5,False,,False
M044790,1,1,0,0,1.0,0.6,False,,False
M038145,1,0,1,0,0.0,0.5,False,,False
M002820,1,0,0,1,-1.0,0.4,False,,False
M020186,1,0,0,1,-1.0,0.4,False,,False
M088939,1,1,0,0,1.0,0.6,False,,False
M073428,1,0,1,0,0.0,0.5,False,,False
M043966,1,1,0,0,1.0,0.6,False,,False
M044426,1,0,1,0,0.0,0.5,False,,False
M008890,1,1,0,0,1.0,0.6,False,,False
M055883,1,1,0,0,1.0,0.6,False,,False
M058850,1,0,0,1,-1.0,0.4,False,,False
M080712,2,2,0,0,1.0,0.7,False,,False
M059938,1,0,1,0,0.0,0.5,False,,False
M050854,1,0,1,0,0.0,0.5,False,,False
M055948,1,1,0,0,1.0,0.6,False,,False
M035234,1,0,1,0,0.0,0.5,False,,False
M093956,1,0,1,0,0.0,0.5,False,,False
M042833,1,1,0,0,1.0,0.6,False,,False
M057704,1,1,0,0,1.0,0.6,False,,False
M068041,1,0,1,0,0.0,0.5,False,,False
M014382,1,0,0,1,-1.0,0.4,False,,False
M039995,1,1,0,0,1.0,0.6,False,,False
M065828,2,2,0,0,1.0,0.7,False,,False
M071037,2,0,0,2,-1.0,0.30000000000000004,False,,True
M072877,2,0,2,0,0.0,0.5,False,,False
M015391,1,0,1,0,0.0,0.5,False,,False
M028519,2,0,0,2,-1.0,0.30000000000000004,False,,True
M026968,1,0,1,0,0.0,0.5,False,,False
M015564,1,0,1,0,0.0,0.5,False,,False
M071380,1,1,0,0,1.0,0.6,False,,False
M055298,1,1,0,0,1.0,0.6,False,,False
M100262,1,1,0,0,1.0,0.6,False,,False
M052130,1,0,1,0,0.0,0.5,False,,False
M051941,1,0,0,1,-1.0,0.4,False,,False
M098661,1,1,0,0,1.0,0.6,False,,False
M081383,1,0,1,0,0.0,0.5,False,,False
M041835,2,0,2,0,0.0,0.5,False,,False
M066751,1,0,1,0,0.0,0.5,False,,False
M070659,1,0,1,0,0.0,0.5,False,,False
M024426,1,1,0,0,1.0,0.6,False,,False
M024901,1,1,0,0,1.0,0.6,False,,False
M083435,1,0,1,0,0.0,0.5,False,,False
M006572,1,1,0,0,1.0,0.6,False,,False
M010617,1,0,1,0,0.0,0.5,False,,False
M083373,1,0,0,1,-1.0,0.4,False,,False
M068987,1,0,1,0,0.0,0.5,False,,False
M012346,1,1,0,0,1.0,0.6,False,,False
M073397,1,1,0,0,1.0,0.6,False,,False
M049866,1,1,0,0,1.0,0.6,False,,False
M089137,1,0,1,0,0.0,0.5,False,,False
M095984,1,1,0,0,1.0,0.6,False,,False
M019893,1,0,1,0,0.0,0.5,False,,False
M049926,1,1,0,0,1.0,0.6,False,,False
M046126,1,1,0,0,1.0,0.6,False,,False
M058092,1,1,0,0,1.0,0.6,False,,False
M050759,1,0,0,1,-1.0,0.4,False,,False
M067305,1,1,0,0,1.0,0.6,False,,False
M064702,1,0,1,0,0.0,0.5,False,,False
M030963,1,1,0,0,1.0,0.6,False,,False
M031686,1,1,0,0,1.0,0.6,False,,False
M028558,1,1,0,0,1.0,0.6,False,,False
M066752,1,1,0,0,1.0,0.6,False,,False
M007483,1,0,1,0,0.0,0.5,False,,False
M084024,1,1,0,0,1.0,0.6,False,,False
M022350,1,0,0,1,-1.0,0.4,False,,False
M050415,1,1,0,0,1.0,0.6,False,,False
M056415,1,0,1,0,0.0,0.5,False,,False
M089790,2,0,2,0,0.0,0.5,False,,False
M058665,1,0,0,1,-1.0,0.4,False,,False
M031110,1,1,0,0,1.0,0.6,False,,False
M006347,1,0,0,1,-1.0,0.4,False,,False
M018964,1,1,0,0,1.0,0.6,False,,False
M019167,1,0,0,1,-1.0,0.4,False,,False
M040031,1,0,0,1,-1.0,0.4,False,,False
M021743,1,1,0,0,1.0,0.6,False,,False
M098060,1,1,0,0,1.0,0.6,False,,False
M011906,1,0,1,0,0.0,0.5,False,,False
M007632,1,0,1,0,0.0,0.5,False,,False
M014285,1,1,0,0,1.0,0.6,False,,False
M084181,1,1,0,0,1.0,0.6,False,,False
M061801,1,1,0,0,1.0,0.6,False,,False
M070429,1,1,0,0,1.0,0.6,False,,False
M028072,1,0,1,0,0.0,0.5,False,,False
M092374,1,1,0,0,1.0,0.6,False,,False
M072264,1,0,1,0,0.0,0.5,False,,False
M098133,1,1,0,0,1.0,0.6,False,,False
M067230,1,0,1,0,0.0,0.5,False,,False
M060032,1,1,0,0,1.0,0.6,False,,False
M031248,1,1,0,0,1.0,0.6,False,,False
M031132,1,1,0,0,1.0,0.6,False,,False
M079336,1,0,1,0,0.0,0.5,False,,False
M036890,1,1,0,0,1.0,0.6,False,,False
M085141,1,1,0,0,1.0,0.6,False,,False
M087755,1,1,0,0,1.0,0.6,False,,False
M024788,1,0,1,0,0.0,0.5,False,,False
M064913,1,0,1,0,0.0,0.5,False,,False
M036626,1,0,1,0,0.0,0.5,False,,False
M078459,2,0,2,0,0.0,0.5,False,,False
M011675,1,0,0,1,-1.0,0.4,False,,False
M085043,1,1,0,0,1.0,0.6,False,,False
M043499,1,1,0,0,1.0,0.6,False,,False
M068898,1,0,0,1,-1.0,0.4,False,,False
M010457,1,1,0,0,1.0,0.6,False,,False
M016188,1,1,0,0,1.0,0.6,False,,False
M003745,1,0,0,1,-1.0,0.4,False,,False
M009943,1,1,0,0,1.0,0.6,False,,False
M100252,1,1,0,0,1.0,0.6,False,,False
M068030,1,0,1,0,0.0,0.5,False,,False
M077514,1,0,1,0,0.0,0.5,False,,False
M095252,1,1,0,0,1.0,0.6,False,,False
M012093,1,0,1,0,0.0,0.5,False,,False
M006619,1,0,0,1,-1.0,0.4,False,,False
M085116,1,0,1,0,0.0,0.5,False,,False
M085195,1,1,0,0,1.0,0.6,False,,False
M064926,1,1,0,0,1.0,0.6,False,,False
M087884,2,2,0,0,1.0,0.7,False,,False
M080986,1,1,0,0,1.0,0.6,False,,False
M073341,1,0,1,0,0.0,0.5,False,,False
M099089,2,2,0,0,1.0,0.7,False,,False
M098951,1,1,0,0,1.0,0.6,False,,False
M081678,1,1,0,0,1.0,0.6,False,,False
M091264,1,0,1,0,0.0,0.5,False,,False
M081011,1,0,1,0,0.0,0.5,False,,False
M078198,1,1,0,0,1.0,0.6,False,,False
M055324,1,0,1,0,0.0,0.5,False,,False
M053320,1,0,1,0,0.0,0.5,False,,False
M057366,2,0,2,0,0.0,0.5,False,,False
M091998,2,0,0,2,-1.0,0.30000000000000004,False,,True
M060410,1,0,1,0,0.0,0.5,False,,False
M041855,2,0,0,2,-1.0,0.30000000000000004,False,,True
M066654,1,1,0,0,1.0,0.6,False,,False
M077176,1,0,0,1,-1.0,0.4,False,,False
M020927,2,2,0,0,1.0,0.7,False,,False
M049291,1,1,0,0,1.0,0.6,False,,False
M033404,1,1,0,0,1.0,0.6,False,,False
M001826,1,1,0,0,1.0,0.6,False,,False
M002920,1,0,1,0,0.0,0.5,False,,False
M093440,1,1,0,0,1.0,0.6,False,,False
M069438,1,1,0,0,1.0,0.6,False,,False
M085803,1,1,0,0,1.0,0.6,False,,False
M049737,1,0,1,0,0.0,0.5,False,,False
M090164,1,1,0,0,1.0,0.6,False,,False
M074002,1,1,0,0,1.0,0.6,False,,False
M036402,1,0,1,0,0.0,0.5,False,,False
M034529,1,0,1,0,0.0,0.5,False,,False
M022056,1,1,0,0,1.0,0.6,False,,False
M024909,1,1,0,0,1.0,0.6,False,,False
M061417,1,1,0,0,1.0,0.6,False,,False
M075132,1,1,0,0,1.0,0.6,False,,False
M040110,1,0,1,0,0.0,0.5,False,,False
M042049,1,0,1,0,0.0,0.5,False,,False
M077008,1,0,1,0,0.0,0.5,False,,False
M040547,1,0,1,0,0.0,0.5,False,,False
M007275,1,1,0,0,1.0,0.6,False,,False
M049854,1,0,1,0,0.0,0.5,False,,False
M091997,1,1,0,0,1.0,0.6,False,,False
M008591,1,1,0,0,1.0,0.6,False,,False
M084913,1,0,0,1,-1.0,0.4,False,,False
M032376,1,0,1,0,0.0,0.5,False,,False
M002186,1,1,0,0,1.0,0.6,False,,False
M006330,1,0,1,0,0.0,0.5,False,,False
M058631,1,1,0,0,1.0,0.6,False,,False
M024653,1,1,0,0,1.0,0.6,False,,False
M081382,1,1,0,0,1.0,0.6,False,,False
M064127,1,1,0,0,1.0,0.6,False,,False
M047895,2,0,2,0,0.0,0.5,False,,False
M092828,2,0,0,2,-1.0,0.30000000000000004,False,,True
M010292,2,0,2,0,0.0,0.5,False,,False
M100512,2,2,0,0,1.0,0.7,False,,False
M058729,1,1,0,0,1.0,0.6,False,,False
M014153,1,1,0,0,1.0,0.6,False,,False
M011907,1,0,1,0,0.0,0.5,False,,False
M008950,1,0,0,1,-1.0,0.4,False,,False
M055579,1,0,1,0,0.0,0.5,False,,False
M079963,1,1,0,0,1.0,0.6,False,,False
M080273,1,0,1,0,0.0,0.5,False,,False
M034272,1,1,0,0,1.0,0.6,False,,False
M031126,1,1,0,0,1.0,0.6,False,,False
M006540,1,0,1,0,0.0,0.5,False,,False
M022997,1,0,1,0,0.0,0.5,False,,False
M024114,1,1,0,0,1.0,0.6,False,,False
M080762,1,0,1,0,0.0,0.5,False,,False
M055099,1,0,1,0,0.0,0.5,False,,False
M080076,1,1,0,0,1.0,0.6,False,,False
M019587,1,0,1,0,0.0,0.5,False,,False
M058320,2,0,2,0,0.0,0.5,False,,False
M059301,2,2,0,0,1.0,0.7,False,,False
M015744,1,1,0,0,1.0,0.6,False,,False
M054746,1,0,1,0,0.0,0.5,False,,False
M057645,1,0,1,0,0.0,0.5,False,,False
M071964,1,0,1,0,0.0,0.5,False,,False
M084761,1,0,1,0,0.0,0.5,False,,False
M039253,1,1,0,0,1.0,0.6,False,,False
M075690,2,0,2,0,0.0,0.5,False,,False
M077817,2,0,2,0,0.0,0.5,False,,False
M078094,1,1,0,0,1.0,0.6,False,,False
M096108,1,1,0,0,1.0,0.6,False,,False
M031199,1,0,0,1,-1.0,0.4,False,,False
M085564,1,0,1,0,0.0,0.5,False,,False
M097954,1,1,0,0,1.0,0.6,False,,False
M073450,1,1,0,0,1.0,0.6,False,,False
M002462,1,1,0,0,1.0,0.6,False,,False
M064966,1,1,0,0,1.0,0.6,False,,False
M084080,2,2,0,0,1.0,0.7,False,,False
M086952,1,1,0,0,1.0,0.6,False,,False
M079861,1,1,0,0,1.0,0.6,False,,False
M075832,1,0,0,1,-1.0,0.4,False,,False
M022903,1,1,0,0,1.0,0.6,False,,False
M002249,1,0,1,0,0.0,0.5,False,,False
M033088,1,0,1,0,0.0,0.5,False,,False
M045780,1,1,0,0,1.0,0.6,False,,False
M033253,2,2,0,0,1.0,0.7,False,,False
M042353,1,1,0,0,1.0,0.6,False,,False
M035804,1,1,0,0,1.0,0.6,False,,False
M017368,1,0,1,0,0.0,0.5,False,,False
M006892,1,0,1,0,0.0,0.5,False,,False
M009150,1,0,0,1,-1.0,0.4,False,,False
M027483,1,1,0,0,1.0,0.6,False,,False
M002807,1,1,0,0,1.0,0.6,False,,False
M015700,1,1,0,0,1.0,0.6,False,,False
M090783,1,1,0,0,1.0,0.6,False,,False
M050891,2,0,0,2,-1.0,0.30000000000000004,False,,True
M062272,1,0,1,0,0.0,0.5,False,,False
M065767,1,1,0,0,1.0,0.6,False,,False
M049647,1,0,1,0,0.0,0.5,False,,False
M032533,2,0,0,2,-1.0,0.30000000000000004,False,,True
M030119,1,0,1,0,0.0,0.5,False,,False
M024655,1,0,1,0,0.0,0.5,False,,False
M016954,1,1,0,0,1.0,0.6,False,,False
M005522,1,1,0,0,1.0,0.6,False,,False
M060363,1,1,0,0,1.0,0.6,False,,False
M060889,1,0,1,0,0.0,0.5,False,,False
M050559,2,0,2,0,0.0,0.5,False,,False
M047661,1,0,1,0,0.0,0.5,False,,False
M045592,1,1,0,0,1.0,0.6,False,,False
M047876,1,0,0,1,-1.0,0.4,False,,False
M095092,1,0,0,1,-1.0,0.4,False,,False
M011411,1,0,1,0,0.0,0.5,False,,False
M061694,1,0,1,0,0.0,0.5,False,,False
M053156,1,1,0,0,1.0,0.6,False,,False
M046369,1,1,0,0,1.0,0.6,False,,False
M018876,1,1,0,0,1.0,0.6,False,,False
M020611,1,1,0,0,1.0,0.6,False,,False
M047478,1,0,1,0,0.0,0.5,False,,False
M040274,1,0,1,0,0.0,0.5,False,,False
M045676,1,0,0,1,-1.0,0.4,False,,False
M049589,1,0,0,1,-1.0,0.4,False,,False
M019083,1,1,0,0,1.0,0.6,False,,False
M003207,1,0,1,0,0.0,0.5,False,,False
M004360,1,0,1,0,0.0,0.5,False,,False
M096336,1,1,0,0,1.0,0.6,False,,False
M005731,1,1,0,0,1.0,0.6,False,,False
M047316,1,0,0,1,-1.0,0.4,False,,False
M044820,1,1,0,0,1.0,0.6,False,,False
M050722,2,0,0,2,-1.0,0.30000000000000004,False,,True
M055150,2,0,2,0,0.0,0.5,False,,False
M056691,1,0,1,0,0.0,0.5,False,,False
M052559,1,1,0,0,1.0,0.6,False,,False
M089355,1,0,0,1,-1.0,0.4,False,,False
M045027,1,0,1,0,0.0,0.5,False,,False
M002556,1,1,0,0,1.0,0.6,False,,False
M097785,1,0,0,1,-1.0,0.4,False,,False
M044804,1,0,0,1,-1.0,0.4,False,,False
M053103,1,1,0,0,1.0,0.6,False,,False
M029120,1,0,0,1,-1.0,0.4,False,,False
M005801,1,1,0,0,1.0,0.6,False,,False
M033165,1,1,0,0,1.0,0.6,False,,False
M034031,1,1,0,0,1.0,0.6,False,,False
M030196,1,1,0,0,1.0,0.6,False,,False
M091133,1,1,0,0,1.0,0.6,False,,False
M063137,1,0,1,0,0.0,0.5,False,,False
M080066,1,0,1,0,0.0,0.5,False,,False
M074774,1,0,1,0,0.0,0.5,False,,False
M076769,1,0,1,0,0.0,0.5,False,,False
M052021,1,1,0,0,1.0,0.6,False,,False
M031020,1,0,1,0,0.0,0.5,False,,False
M011992,1,0,1,0,0.0,0.5,False,,False
M010763,1,0,1,0,0.0,0.5,False,,False
M004349,1,0,0,1,-1.0,0.4,False,,False
M052383,1,1,0,0,1.0,0.6,False,,False
M076279,1,0,0,1,-1.0,0.4,False,,False
M094513,1,1,0,0,1.0,0.6,False,,False
M047026,1,1,0,0,1.0,0.6,False,,False
M049729,2,0,2,0,0.0,0.5,False,,False
M072346,1,0,0,1,-1.0,0.4,False,,False
M008883,1,1,0,0,1.0,0.6,False,,False
M090303,1,1,0,0,1.0,0.6,False,,False
M087307,2,2,0,0,1.0,0.7,False,,False
M072803,1,1,0,0,1.0,0.6,False,,False
M059695,1,0,1,0,0.0,0.5,False,,False
M011875,1,1,0,0,1.0,0.6,False,,False
M048680,1,0,0,1,-1.0,0.4,False,,False
M025601,1,1,0,0,1.0,0.6,False,,False
M047984,1,1,0,0,1.0,0.6,False,,False
M048549,1,0,1,0,0.0,0.5,False,,False
M026082,1,1,0,0,1.0,0.6,False,,False
M084009,1,0,1,0,0.0,0.5,False,,False
M016747,2,2,0,0,1.0,0.7,False,,False
M084696,1,0,0,1,-1.0,0.4,False,,False
M064083,1,1,0,0,1.0,0.6,False,,False
M054946,1,0,0,1,-1.0,0.4,False,,False
M080650,1,1,0,0,1.0,0.6,False,,False
M043612,1,1,0,0,1.0,0.6,False,,False
M059384,1,0,1,0,0.0,0.5,False,,False
M012467,1,0,0,1,-1.0,0.4,False,,False
M053139,1,0,1,0,0.0,0.5,False,,False
M061735,1,1,0,0,1.0,0.6,False,,False
M062791,1,1,0,0,1.0,0.6,False,,False
M021640,1,1,0,0,1.0,0.6,False,,False
M005578,1,1,0,0,1.0,0.6,False,,False
M043554,1,1,0,0,1.0,0.6,False,,False
M004706,1,0,1,0,0.0,0.5,False,,False
M029672,1,1,0,0,1.0,0.6,False,,False
M061732,1,1,0,0,1.0,0.6,False,,False
M073927,1,1,0,0,1.0,0.6,False,,False
M045476,1,1,0,0,1.0,0.6,False,,False
M100843,1,1,0,0,1.0,0.6,False,,False
M069597,1,0,1,0,0.0,0.5,False,,False
M075992,1,1,0,0,1.0,0.6,False,,False
M007663,1,0,1,0,0.0,0.5,False,,False
M004214,1,0,1,0,0.0,0.5,False,,False
M039051,1,1,0,0,1.0,0.6,False,,False
M045452,1,1,0,0,1.0,0.6,False,,False
M050461,1,0,1,0,0.0,0.5,False,,False
M061680,1,0,0,1,-1.0,0.4,False,,False
M078844,1,1,0,0,1.0,0.6,False,,False
M005181,1,0,0,1,-1.0,0.4,False,,False
M052325,1,1,0,0,1.0,0.6,False,,False
M056473,1,0,1,0,0.0,0.5,False,,False
M047382,1,0,1,0,0.0,0.5,False,,False
M096761,1,1,0,0,1.0,0.6,False,,False
M009854,1,0,1,0,0.0,0.5,False,,False
M045062,1,0,1,0,0.0,0.5,False,,False
M069596,1,1,0,0,1.0,0.6,False,,False
M053005,1,1,0,0,1.0,0.6,False,,False
M099561,1,1,0,0,1.0,0.6,False,,False
M072203,1,1,0,0,1.0,0.6,False,,False
M070516,1,1,0,0,1.0,0.6,False,,False
M076984,1,1,0,0,1.0,0.6,False,,False
M061045,2,2,0,0,1.0,0.7,False,,False
M057690,1,0,1,0,0.0,0.5,False,,False
M055034,1,0,1,0,0.0,0.5,False,,False
M017082,1,1,0,0,1.0,0.6,False,,False
M004845,1,0,1,0,0.0,0.5,False,,False
M016291,1,1,0,0,1.0,0.6,False,,False
M016726,1,0,1,0,0.0,0.5,False,,False
M000650,1,0,1,0,0.0,0.5,False,,False
M030209,1,0,1,0,0.0,0.5,False,,False
M028141,1,1,0,0,1.0,0.6,False,,False
M035848,1,1,0,0,1.0,0.6,False,,False
M024686,1,1,0,0,1.0,0.6,False,,False
M032509,1,1,0,0,1.0,0.6,False,,False
M040683,1,1,0,0,1.0,0.6,False,,False
M029056,1,0,1,0,0.0,0.5,False,,False
M018022,1,1,0,0,1.0,0.6,False,,False
M049292,2,2,0,0,1.0,0.7,False,,False
M090260,2,2,0,0,1.0,0.7,False,,False
M023534,1,1,0,0,1.0,0.6,False,,False
M046964,1,1,0,0,1.0,0.6,False,,False
M084633,1,1,0,0,1.0,0.6,False,,False
M077593,1,0,1,0,0.0,0.5,False,,False
M072345,1,0,1,0,0.0,0.5,False,,False
M086730,2,2,0,0,1.0,0.7,False,,False
M039964,2,0,2,0,0.0,0.5,False,,False
M042848,1,0,1,0,0.0,0.5,False,,False
M073690,1,1,0,0,1.0,0.6,False,,False
M092021,1,1,0,0,1.0,0.6,False,,False
M007068,1,1,0,0,1.0,0.6,False,,False
M063916,1,1,0,0,1.0,0.6,False,,False
M053055,2,2,0,0,1.0,0.7,False,,False
M068964,1,0,1,0,0.0,0.5,False,,False
M083736,1,1,0,0,1.0,0.6,False,,False
M063059,1,0,1,0,0.0,0.5,False,,False
M081060,1,1,0,0,1.0,0.6,False,,False
M069456,1,0,1,0,0.0,0.5,False,,False
M059840,1,1,0,0,1.0,0.6,False,,False
M059417,1,1,0,0,1.0,0.6,False,,False
M056973,2,0,0,2,-1.0,0.30000000000000004,False,,True
M088730,1,0,1,0,0.0,0.5,False,,False
M093273,1,1,0,0,1.0,0.6,False,,False
M079807,1,1,0,0,1.0,0.6,False,,False
M073163,1,1,0,0,1.0,0.6,False,,False
