memory_id,retrieval_count,positive_feedback_count,neutral_feedback_count,negative_feedback_count,average_utility,quality_score,quarantined,quarantine_reason,downgraded
M054296,1,0,1,0,0.0,0.5,False,,False
M011523,1,0,1,0,0.0,0.5,False,,False
M095768,1,1,0,0,1.0,0.6,False,,False
M089148,1,0,1,0,0.0,0.5,False,,False
M063471,1,0,1,0,0.0,0.5,False,,False
M070161,1,0,1,0,0.0,0.5,False,,False
M034319,1,0,0,1,-1.0,0.4,False,,False
M073184,1,0,1,0,0.0,0.5,False,,False
M067899,1,1,0,0,1.0,0.6,False,,False
M061850,1,1,0,0,1.0,0.6,False,,False
M092401,1,0,1,0,0.0,0.5,False,,False
M088828,1,1,0,0,1.0,0.6,False,,False
M087076,1,1,0,0,1.0,0.6,False,,False
M081422,1,1,0,0,1.0,0.6,False,,False
M079808,1,0,1,0,0.0,0.5,False,,False
M066857,1,0,1,0,0.0,0.5,False,,False
M070889,1,0,0,1,-1.0,0.4,False,,False
M038714,1,0,1,0,0.0,0.5,False,,False
M032456,1,0,0,1,-1.0,0.4,False,,False
M043868,1,0,0,1,-1.0,0.4,False,,False
M023764,1,1,0,0,1.0,0.6,False,,False
M044834,1,0,1,0,0.0,0.5,False,,False
M010251,1,1,0,0,1.0,0.6,False,,False
M075717,1,0,1,0,0.0,0.5,False,,False
M084413,1,0,1,0,0.0,0.5,False,,False
M051317,1,0,1,0,0.0,0.5,False,,False
M076332,1,0,1,0,0.0,0.5,False,,False
M067309,1,1,0,0,1.0,0.6,False,,False
M067533,1,1,0,0,1.0,0.6,False,,False
M096935,1,0,1,0,0.0,0.5,False,,False
M081641,1,1,0,0,1.0,0.6,False,,False
M060356,1,0,1,0,0.0,0.5,False,,False
M041825,1,1,0,0,1.0,0.6,False,,False
M083423,1,0,0,1,-1.0,0.4,False,,False
M083430,1,1,0,0,1.0,0.6,False,,False
M055707,1,1,0,0,1.0,0.6,False,,False
M084954,1,1,0,0,1.0,0.6,False,,False
M054056,1,0,1,0,0.0,0.5,False,,False
M079301,1,0,1,0,0.0,0.5,False,,False
M034230,1,0,0,1,-1.0,0.4,False,,False
M080615,1,0,0,1,-1.0,0.4,False,,False
M036771,1,1,0,0,1.0,0.6,False,,False
M069684,1,1,0,0,1.0,0.6,False,,False
M078947,1,1,0,0,1.0,0.6,False,,False
M055785,1,0,0,1,-1.0,0.4,False,,False
M077656,1,0,0,1,-1.0,0.4,False,,False
M087447,1,0,1,0,0.0,0.5,False,,False
M047808,1,1,0,0,1.0,0.6,False,,False
M043129,1,1,0,0,1.0,0.6,False,,False
M089477,1,1,0,0,1.0,0.6,False,,False
M094213,1,0,1,0,0.0,0.5,False,,False
M080197,1,1,0,0,1.0,0.6,False,,False
M080069,1,1,0,0,1.0,0.6,False,,False
M087859,1,1,0,0,1.0,0.6,False,,False
M083440,1,0,0,1,-1.0,0.4,False,,False
M048284,1,1,0,0,1.0,0.6,False,,False
M071120,1,0,1,0,0.0,0.5,False,,False
M068553,1,0,1,0,0.0,0.5,False,,False
M075910,1,1,0,0,1.0,0.6,False,,False
M082858,1,1,0,0,1.0,0.6,False,,False
M093575,1,1,0,0,1.0,0.6,False,,False
M093396,1,1,0,0,1.0,0.6,False,,False
M074809,1,1,0,0,1.0,0.6,False,,False
M042041,1,1,0,0,1.0,0.6,False,,False
M055513,1,0,1,0,0.0,0.5,False,,False
M096235,1,0,1,0,0.0,0.5,False,,False
M082119,1,0,1,0,0.0,0.5,False,,False
M051843,1,1,0,0,1.0,0.6,False,,False
M086861,1,1,0,0,1.0,0.6,False,,False
M088929,1,1,0,0,1.0,0.6,False,,False
M096924,1,0,1,0,0.0,0.5,False,,False
M054798,1,1,0,0,1.0,0.6,False,,False
M098285,1,0,0,1,-1.0,0.4,False,,False
M079955,1,0,1,0,0.0,0.5,False,,False
M039749,1,0,1,0,0.0,0.5,False,,False
M098155,1,1,0,0,1.0,0.6,False,,False
M049085,1,0,1,0,0.0,0.5,False,,False
M000939,1,1,0,0,1.0,0.6,False,,False
M049200,1,0,0,1,-1.0,0.4,False,,False
M078591,1,0,1,0,0.0,0.5,False,,False
M064962,1,0,1,0,0.0,0.5,False,,False
M086490,1,1,0,0,1.0,0.6,False,,False
M067704,1,0,1,0,0.0,0.5,False,,False
M069993,1,1,0,0,1.0,0.6,False,,False
M042673,1,0,1,0,0.0,0.5,False,,False
M084815,1,0,1,0,0.0,0.5,False,,False
M049823,1,1,0,0,1.0,0.6,False,,False
M094171,2,2,0,0,1.0,0.7,False,,False
M073327,2,0,2,0,0.0,0.5,False,,False
M033604,1,1,0,0,1.0,0.6,False,,False
M097831,1,0,1,0,0.0,0.5,False,,False
M028068,1,1,0,0,1.0,0.6,False,,False
M010334,1,1,0,0,1.0,0.6,False,,False
M011020,1,1,0,0,1.0,0.6,False,,False
M071844,1,1,0,0,1.0,0.6,False,,False
M060041,1,0,0,1,-1.0,0.4,False,,False
M089027,1,0,1,0,0.0,0.5,False,,False
M071060,1,1,0,0,1.0,0.6,False,,False
M056379,2,2,0,0,1.0,0.7,False,,False
M039895,1,1,0,0,1.0,0.6,False,,False
M092938,1,1,0,0,1.0,0.6,False,,False
M059582,1,0,1,0,0.0,0.5,False,,False
M074673,1,1,0,0,1.0,0.6,False,,False
M043774,1,0,1,0,0.0,0.5,False,,False
M063064,1,0,1,0,0.0,0.5,False,,False
M066897,1,0,0,1,-1.0,0.4,False,,False
M069350,1,1,0,0,1.0,0.6,False,,False
M086542,1,1,0,0,1.0,0.6,False,,False
M079335,1,0,0,1,-1.0,0.4,False,,False
M030036,1,0,1,0,0.0,0.5,False,,False
M010563,1,1,0,0,1.0,0.6,False,,False
M072555,1,0,1,0,0.0,0.5,False,,False
M048745,1,1,0,0,1.0,0.6,False,,False
M072467,1,1,0,0,1.0,0.6,False,,False
M049103,1,0,1,0,0.0,0.5,False,,False
M059759,1,1,0,0,1.0,0.6,False,,False
M085320,1,1,0,0,1.0,0.6,False,,False
M013602,1,0,1,0,0.0,0.5,False,,False
M086406,1,1,0,0,1.0,0.6,False,,False
M101713,1,1,0,0,1.0,0.6,False,,False
M074721,1,0,1,0,0.0,0.5,False,,False
M045596,1,0,1,0,0.0,0.5,False,,False
M053329,1,1,0,0,1.0,0.6,False,,False
M090715,1,0,0,1,-1.0,0.4,False,,False
M051669,1,1,0,0,1.0,0.6,False,,False
M004505,1,1,0,0,1.0,0.6,False,,False
M000449,1,1,0,0,1.0,0.6,False,,False
M090387,1,1,0,0,1.0,0.6,False,,False
M004420,1,1,0,0,1.0,0.6,False,,False
M000264,1,1,0,0,1.0,0.6,False,,False
M066736,1,1,0,0,1.0,0.6,False,,False
M059410,1,1,0,0,1.0,0.6,False,,False
M056085,1,0,1,0,0.0,0.5,False,,False
M055245,1,1,0,0,1.0,0.6,False,,False
M058530,1,0,1,0,0.0,0.5,False,,False
M007747,1,0,1,0,0.0,0.5,False,,False
M062995,1,0,1,0,0.0,0.5,False,,False
M072843,1,0,1,0,0.0,0.5,False,,False
M063704,1,0,1,0,0.0,0.5,False,,False
M047181,1,0,1,0,0.0,0.5,False,,False
M098506,1,1,0,0,1.0,0.6,False,,False
M077070,1,0,1,0,0.0,0.5,False,,False
M086557,1,0,1,0,0.0,0.5,False,,False
M077271,1,0,1,0,0.0,0.5,False,,False
M009591,1,0,1,0,0.0,0.5,False,,False
M043583,1,1,0,0,1.0,0.6,False,,False
M007993,1,0,1,0,0.0,0.5,False,,False
M075513,1,1,0,0,1.0,0.6,False,,False
M012250,1,0,1,0,0.0,0.5,False,,False
M062738,1,0,1,0,0.0,0.5,False,,False
M018853,1,1,0,0,1.0,0.6,False,,False
M059215,1,0,1,0,0.0,0.5,False,,False
M040687,1,1,0,0,1.0,0.6,False,,False
M096351,1,1,0,0,1.0,0.6,False,,False
M099642,1,0,1,0,0.0,0.5,False,,False
M091223,1,1,0,0,1.0,0.6,False,,False
M101668,1,1,0,0,1.0,0.6,False,,False
M083941,1,0,1,0,0.0,0.5,False,,False
M086693,1,0,1,0,0.0,0.5,False,,False
M083090,1,0,0,1,-1.0,0.4,False,,False
M087751,1,1,0,0,1.0,0.6,False,,False
M067272,1,0,1,0,0.0,0.5,False,,False
M097060,1,0,0,1,-1.0,0.4,False,,False
M057660,1,0,0,1,-1.0,0.4,False,,False
M054857,1,0,1,0,0.0,0.5,False,,False
M083553,1,0,0,1,-1.0,0.4,False,,False
M048978,1,0,0,1,-1.0,0.4,False,,False
M099423,1,1,0,0,1.0,0.6,False,,False
M095463,1,0,1,0,0.0,0.5,False,,False
M047361,1,0,1,0,0.0,0.5,False,,False
M015780,1,1,0,0,1.0,0.6,False,,False
M023263,1,1,0,0,1.0,0.6,False,,False
M004421,1,0,0,1,-1.0,0.4,False,,False
M093731,1,1,0,0,1.0,0.6,False,,False
M066859,1,1,0,0,1.0,0.6,False,,False
M080105,1,1,0,0,1.0,0.6,False,,False
M089485,1,0,1,0,0.0,0.5,False,,False
M063868,1,0,1,0,0.0,0.5,False,,False
M032482,1,1,0,0,1.0,0.6,False,,False
M024344,1,1,0,0,1.0,0.6,False,,False
M084507,1,0,1,0,0.0,0.5,False,,False
M079722,1,0,1,0,0.0,0.5,False,,False
M058476,1,0,1,0,0.0,0.5,False,,False
M007380,1,1,0,0,1.0,0.6,False,,False
M092922,1,1,0,0,1.0,0.6,False,,False
M039113,1,0,1,0,0.0,0.5,False,,False
M023206,1,1,0,0,1.0,0.6,False,,False
M067721,1,0,0,1,-1.0,0.4,False,,False
M080845,1,1,0,0,1.0,0.6,False,,False
M100236,1,0,0,1,-1.0,0.4,False,,False
M101731,1,1,0,0,1.0,0.6,False,,False
M034416,1,0,1,0,0.0,0.5,False,,False
M098941,1,0,0,1,-1.0,0.4,False,,False
M095349,1,0,1,0,0.0,0.5,False,,False
M061154,1,0,0,1,-1.0,0.4,False,,False
M093722,1,1,0,0,1.0,0.6,False,,False
M094040,1,1,0,0,1.0,0.6,False,,False
M058020,1,1,0,0,1.0,0.6,False,,False
M095887,1,0,1,0,0.0,0.5,False,,False
M058115,1,0,1,0,0.0,0.5,False,,False
M012790,1,1,0,0,1.0,0.6,False,,False
M067370,1,0,1,0,0.0,0.5,False,,False
M099945,1,1,0,0,1.0,0.6,False,,False
M048257,1,0,1,0,0.0,0.5,False,,False
M054026,1,1,0,0,1.0,0.6,False,,False
M073243,1,1,0,0,1.0,0.6,False,,False
M091501,1,0,1,0,0.0,0.5,False,,False
M083595,1,1,0,0,1.0,0.6,False,,False
M097504,1,1,0,0,1.0,0.6,False,,False
M077549,1,1,0,0,1.0,0.6,False,,False
M072877,1,0,1,0,0.0,0.5,False,,False
M000070,1,0,0,1,-1.0,0.4,False,,False
M100735,1,0,0,1,-1.0,0.4,False,,False
M097461,1,0,1,0,0.0,0.5,False,,False
M086442,1,1,0,0,1.0,0.6,False,,False
M071106,1,0,0,1,-1.0,0.4,False,,False
M081650,1,0,1,0,0.0,0.5,False,,False
M070975,1,1,0,0,1.0,0.6,False,,False
M058349,1,1,0,0,1.0,0.6,False,,False
M055435,1,0,1,0,0.0,0.5,False,,False
M091201,1,1,0,0,1.0,0.6,False,,False
M043568,1,0,1,0,0.0,0.5,False,,False
M049799,1,0,1,0,0.0,0.5,False,,False
M047487,1,0,1,0,0.0,0.5,False,,False
M050873,1,0,1,0,0.0,0.5,False,,False
M078215,1,1,0,0,1.0,0.6,False,,False
M031023,1,1,0,0,1.0,0.6,False,,False
M080797,1,1,0,0,1.0,0.6,False,,False
M088770,1,1,0,0,1.0,0.6,False,,False
M080837,1,0,1,0,0.0,0.5,False,,False
M036815,1,0,1,0,0.0,0.5,False,,False
M008143,1,0,1,0,0.0,0.5,False,,False
M086215,1,0,1,0,0.0,0.5,False,,False
M086996,1,0,1,0,0.0,0.5,False,,False
M049538,1,1,0,0,1.0,0.6,False,,False
M055055,1,0,1,0,0.0,0.5,False,,False
M088075,1,0,0,1,-1.0,0.4,False,,False
M073308,1,1,0,0,1.0,0.6,False,,False
M075212,1,0,1,0,0.0,0.5,False,,False
M065152,1,1,0,0,1.0,0.6,False,,False
M083203,1,0,1,0,0.0,0.5,False,,False
M070973,1,0,1,0,0.0,0.5,False,,False
M094049,1,0,0,1,-1.0,0.4,False,,False
M060108,1,1,0,0,1.0,0.6,False,,False
M095607,1,0,1,0,0.0,0.5,False,,False
M072758,1,1,0,0,1.0,0.6,False,,False
M065640,1,0,1,0,0.0,0.5,False,,False
M094116,1,1,0,0,1.0,0.6,False,,False
M062124,1,1,0,0,1.0,0.6,False,,False
